Exited,Scaled Score,France,Spain,Male,Scaled Age,Scaled Tenure,Scaled Balance,NumOfProducts,Balance to Salary ratio,Product to tenure ratio,Age Tenure,Engagement Score,Scaled Salary ,IsActiveMember,Female,Germany,Age,Tenure,HasCrCard,Balance,EstimatedSalary,Year,Credit Score
0,-1.53,0,0,1,0.29,1.38,1.23,1,101%,0.11,0.21,11%,0.89,1,0,1,42,9,1,"? 1,53,279.39","? 1,51,336.96",2025,503
0,-1.33,0,0,0,-0.18,-0.7,0.3,1,74%,0.33,0.08,33%,0.5,1,1,1,37,3,1,"? 95,022.57","? 1,29,107.59",2025,522
0,-1.8,1,0,1,-1.14,-1.39,0.83,1,97%,1,0.04,100%,0.58,1,0,0,27,1,1,"? 1,28,554.98","? 1,33,173.19",2025,477
0,-2.14,1,0,1,-0.47,-1.04,1.09,1,128%,0.5,0.06,0%,0.22,0,0,0,34,2,1,"? 1,44,318.97","? 1,12,668.06",2025,444
0,1.04,0,0,0,-0.18,-1.73,1.2,1,138%,1,0,100%,0.16,1,1,1,37,0,1,"? 1,51,218.98","? 1,09,309.29",2025,751
0,-2.21,0,0,1,-0.37,0.34,0.81,2,79%,0.33,0.17,33%,1.06,1,0,1,35,6,1,"? 1,26,803.34","? 1,61,133.40",2025,437
0,0.86,0,0,0,-0.85,0.69,0.75,1,161%,0.14,0.23,14%,-0.41,1,1,1,30,7,1,"? 1,23,040.38","? 76,503.06",2025,734
0,1.15,0,1,1,-0.37,1.38,0.74,2,82%,0.22,0.26,0%,0.86,0,0,0,35,9,0,"? 1,22,929.42","? 1,49,822.04",2025,762
0,-1.02,1,0,1,-0.56,0,1.03,1,1290%,0.2,0.15,20%,-1.55,1,0,0,33,5,0,"? 1,40,931.57","? 10,921.50",2025,552
0,-0.93,0,1,0,-0.56,0.34,-1.23,2,0%,0.33,0.18,0%,-0.95,0,1,0,33,6,1,? 0.00,"? 45,261.47",2025,561
0,0.59,0,0,1,0.29,1.38,1.61,2,169%,0.22,0.21,22%,0.08,1,0,1,42,9,1,"? 1,76,702.36","? 1,04,804.74",2025,708
0,-1.17,1,0,1,-1.04,-0.7,1.3,1,182%,0.33,0.11,0%,-0.23,0,0,0,28,3,1,"? 1,57,842.07","? 86,911.49",2025,537
0,-2.27,0,0,1,0.58,0,0.11,2,227%,0.4,0.11,0%,-1.1,0,0,1,45,5,0,"? 83,624.55","? 36,899.62",2025,431
0,-0.78,0,1,0,-0.18,-1.73,-1.23,2,0%,2,0,0%,-1.22,0,1,0,37,0,0,? 0.00,"? 30,114.32",2025,575
0,0.67,1,0,1,0.1,0.69,-1.23,1,0%,0.14,0.18,14%,0.72,1,0,0,40,7,1,? 0.00,"? 1,41,359.11",2025,715
0,-1.79,1,0,1,-0.37,-1.39,0.26,1,52%,1,0.03,0%,1.37,0,0,0,35,1,1,"? 92,474.05","? 1,78,626.07",2025,478
0,-1.44,0,1,0,-0.95,1.38,-1.23,2,0%,0.22,0.31,22%,0.71,1,1,0,29,9,0,? 0.00,"? 1,40,676.98",2025,511
0,-1.5,0,0,1,-1.04,1.03,-0.38,1,216%,0.13,0.29,13%,-1.31,1,0,1,28,8,0,"? 53,053.76","? 24,577.34",2025,506
0,-0.28,0,0,1,-0.56,1.03,0.32,1,55%,0.13,0.24,13%,1.3,1,0,1,33,8,1,"? 96,759.42","? 1,74,777.98",2025,623
0,-0.6,0,0,0,-0.95,0,0.4,3,76%,0.6,0.17,0%,0.6,0,1,1,29,5,1,"? 1,01,713.84","? 1,34,594.99",2025,593
0,-1.55,0,0,1,-0.09,1.38,0.2,2,67%,0.22,0.24,22%,0.58,1,0,1,38,9,0,"? 88,977.39","? 1,33,403.07",2025,501
0,-1.27,1,0,1,-0.76,0.34,0.41,2,127%,0.33,0.19,0%,-0.35,0,0,0,31,6,0,"? 1,02,016.72","? 80,181.12",2025,528
0,-2.15,1,0,1,-0.37,0.34,1.36,1,1155%,0.17,0.17,0%,-1.5,0,0,0,35,6,0,"? 1,61,111.45","? 13,946.66",2025,443
0,0.03,0,0,0,-1.33,-1.04,1.31,3,79%,1.5,0.08,150%,1.73,1,1,1,25,2,1,"? 1,58,266.42","? 1,99,357.24",2025,653
0,-0.42,1,0,0,-0.76,0.34,0.5,1,76%,0.17,0.19,17%,0.71,1,1,0,31,6,1,"? 1,07,784.65","? 1,41,137.53",2025,610
0,1.05,1,0,0,-0.28,-1.39,0.17,1,82%,1,0.03,100%,0.09,1,1,0,36,1,1,"? 86,837.95","? 1,05,280.55",2025,752
0,0.45,1,0,1,-0.85,1.72,1.09,1,455%,0.1,0.33,10%,-1.19,1,0,0,30,10,1,"? 1,44,684.03","? 31,805.49",2025,694
0,-0.7,0,1,0,-1.61,-1.04,-1.23,2,0%,1,0.09,100%,-1.64,1,1,0,22,2,0,? 0.00,"? 5,985.36",2025,583
0,0.4,0,1,0,0.1,0,1.25,1,130%,0.2,0.13,20%,0.32,1,1,0,40,5,0,"? 1,54,251.67","? 1,18,319.50",2025,689
0,-1.06,1,0,0,-0.37,1.72,-1.23,1,0%,0.1,0.29,10%,-1.2,1,1,0,35,10,1,? 0.00,"? 31,299.71",2025,548
0,-1.45,1,0,0,0.58,1.72,0.44,2,133%,0.2,0.22,20%,-0.39,1,1,0,45,10,0,"? 1,03,821.47","? 77,878.62",2025,510
0,2.06,0,1,0,0.01,0.34,-1.23,2,0%,0.33,0.15,0%,0.07,0,1,0,39,6,1,? 0.00,"? 1,03,921.43",2025,850
0,-2.14,1,0,1,0.39,-0.7,-1.23,2,0%,0.67,0.07,67%,1.03,1,0,0,43,3,1,? 0.00,"? 1,59,131.21",2025,444
0,-0.38,1,0,1,-0.09,-1.04,0.64,1,111%,0.5,0.05,0%,0.09,0,0,0,38,2,1,"? 1,16,248.88","? 1,05,140.92",2025,614
0,-0.97,1,0,0,-1.14,-1.04,-1.23,2,0%,1,0.07,100%,-1.66,1,1,0,27,2,0,? 0.00,"? 4,497.55",2025,557
0,0.41,0,1,0,-0.85,0,-1.23,2,0%,0.4,0.17,40%,-0.37,1,1,0,30,5,0,? 0.00,"? 78,700.03",2025,690
0,0.36,0,1,1,-1.52,0,1.42,1,117%,0.2,0.22,0%,0.71,0,0,0,23,5,0,"? 1,64,902.43","? 1,41,152.28",2025,685
0,1.93,0,0,1,-0.18,0.34,0.28,2,67%,0.33,0.16,0%,0.71,0,0,1,37,6,1,"? 94,001.61","? 1,40,723.05",2025,837
0,0.55,0,0,1,0.2,-0.35,0.52,2,253%,0.5,0.1,50%,-0.99,1,0,1,41,4,1,"? 1,09,026.80","? 43,117.10",2025,704
0,1.55,1,0,0,-0.95,-1.04,-1.23,2,0%,1,0.07,0%,1.18,0,1,0,29,2,0,? 0.00,"? 1,67,773.55",2025,800
0,-0.13,0,1,1,-0.85,1.38,0.97,2,128%,0.22,0.3,22%,0.11,1,0,0,30,9,1,"? 1,36,808.53","? 1,06,642.97",2025,638
0,0.39,1,0,0,-0.66,0,-1.23,2,0%,0.4,0.16,40%,1.35,1,1,0,32,5,0,? 0.00,"? 1,77,607.77",2025,688
0,-1.14,0,0,1,0.01,-1.39,0.1,1,72%,1,0.03,0%,0.24,0,0,1,39,1,1,"? 82,531.11","? 1,14,092.52",2025,540
0,-0.95,1,0,1,-0.47,-1.04,0.98,2,1420%,1,0.06,0%,-1.57,0,0,0,34,2,1,"? 1,37,390.11","? 9,677.00",2025,559
0,1.58,1,0,1,-0.28,-1.39,-1.23,2,0%,2,0.03,200%,0.86,1,0,0,36,1,1,? 0.00,"? 1,49,370.93",2025,803
0,0.86,0,1,0,0.01,-0.7,0.26,2,74%,0.67,0.08,67%,0.44,1,1,0,39,3,1,"? 92,636.96","? 1,25,671.29",2025,734
0,2.06,0,0,0,-1.23,1.03,0.75,1,165%,0.13,0.31,0%,-0.45,0,1,1,26,8,1,"? 1,23,126.29","? 74,425.41",2025,850
0,0.25,1,0,0,1.72,1.03,-1.23,2,0%,0.25,0.14,25%,-0.08,1,1,0,57,8,0,? 0.00,"? 95,463.29",2025,675
0,-0.43,1,0,0,1.34,0.34,-1.23,2,0%,0.33,0.11,33%,0.42,1,1,0,53,6,1,? 0.00,"? 1,24,218.27",2025,609
0,-0.91,0,1,0,-0.28,-0.35,1.08,2,226%,0.5,0.11,50%,-0.64,1,1,0,36,4,1,"? 1,43,680.47","? 63,531.19",2025,563
0,0.49,1,0,1,-0.28,0.34,-1.23,2,0%,0.33,0.17,33%,-1.41,1,0,0,36,6,0,? 0.00,"? 19,231.98",2025,698
0,0.23,0,0,0,2.87,-0.7,0.04,2,212%,0.67,0.04,67%,-1.09,1,1,1,69,3,1,"? 78,833.15","? 37,196.15",2025,673
0,-0.39,1,0,1,0.29,0.69,0.62,1,145%,0.14,0.17,14%,-0.36,1,0,0,42,7,1,"? 1,15,076.06","? 79,323.61",2025,613
0,0.24,1,0,0,-1.04,-0.7,-1.23,1,0%,0.33,0.11,0%,-0.84,0,1,0,28,3,1,? 0.00,"? 51,536.99",2025,674
0,0.62,0,1,0,3.44,0,-1.23,2,0%,0.4,0.07,40%,-1.58,1,1,0,75,5,1,? 0.00,"? 9,376.89",2025,710
0,-1.54,1,0,1,0.58,-1.73,-1.23,1,0%,1,0,0%,-0.27,0,0,0,45,0,0,? 0.00,"? 84,663.21",2025,502
0,0.64,1,0,0,-0.66,-1.39,-1.23,2,0%,2,0.03,0%,-1.71,0,1,0,32,1,1,? 0.00,"? 1,703.58",2025,712
0,-1.31,0,0,0,-1.33,0.69,0.88,1,68%,0.14,0.28,0%,1.63,0,1,1,25,7,0,"? 1,31,402.21","? 1,93,668.49",2025,524
0,0.85,1,0,1,1.15,1.72,1.04,1,109%,0.1,0.2,0%,0.52,0,0,0,51,10,1,"? 1,41,556.96","? 1,30,189.53",2025,733
0,-0.34,1,0,1,-0.18,-1.04,1.47,2,166%,1,0.05,100%,0.02,1,0,0,37,2,0,"? 1,68,178.21","? 1,01,273.23",2025,618
0,-0.74,0,1,0,-0.76,1.38,-1.23,2,0%,0.22,0.29,0%,0.21,0,1,0,31,9,1,? 0.00,"? 1,12,395.98",2025,579
0,-0.55,0,1,1,-0.09,0.34,0.63,2,462%,0.33,0.16,33%,-1.3,1,0,0,38,6,1,"? 1,15,702.67","? 25,059.05",2025,597
0,-0.47,1,0,0,2.2,-0.35,0.55,2,88%,0.5,0.06,50%,0.44,1,1,0,62,4,0,"? 1,11,065.93","? 1,25,660.99",2025,605
0,-1.28,1,0,0,-1.33,0.34,-1.23,2,0%,0.33,0.24,33%,-0.06,1,1,0,25,6,0,? 0.00,"? 96,758.58",2025,527
0,1.43,1,0,0,-0.66,0.69,-0.11,1,65%,0.14,0.22,0%,0.13,0,1,0,32,7,1,"? 69,423.52","? 1,07,499.39",2025,789
0,-0.39,1,0,0,0.67,1.03,1.46,1,378%,0.13,0.17,13%,-0.97,1,1,0,46,8,0,"? 1,67,795.60","? 44,390.38",2025,613
0,-0.18,1,0,1,-1.33,-1.39,-1.23,1,0%,1,0.04,0%,0.01,0,0,0,25,1,1,? 0.00,"? 1,00,598.98",2025,633
0,-1.06,0,1,1,-0.09,-1.73,1.63,2,463%,2,0,0%,-1.07,0,0,0,38,0,1,"? 1,78,056.54","? 38,434.73",2025,548
0,0.44,0,0,0,-0.18,0.34,0.31,1,251%,0.17,0.16,17%,-1.08,1,1,1,37,6,1,"? 95,900.04","? 38,196.24",2025,693
0,-0.98,0,1,1,-0.09,-1.04,0.62,1,77%,0.5,0.05,0%,0.88,0,0,0,38,2,1,"? 1,15,463.16","? 1,50,679.65",2025,556
0,0.09,0,0,1,0.01,1.03,0.48,2,54%,0.25,0.21,25%,1.7,1,0,1,39,8,1,"? 1,06,259.63","? 1,98,103.32",2025,659
0,0.22,1,0,1,-0.76,0.34,0.23,1,51%,0.17,0.19,0%,1.34,0,0,0,31,6,1,"? 91,125.75","? 1,77,295.92",2025,672
0,0.2,1,0,1,-0.09,1.72,0.21,1,62%,0.1,0.26,0%,0.77,0,0,0,38,10,0,"? 89,416.99","? 1,44,275.39",2025,670
0,0.48,0,0,1,-0.95,-1.73,1.54,1,122%,1,0,0%,0.73,0,0,1,29,0,0,"? 1,72,693.54","? 1,41,798.98",2025,697
0,-0.49,1,0,1,0.58,1.38,-1.23,1,0%,0.11,0.2,0%,0.84,0,0,0,45,9,0,? 0.00,"? 1,48,516.79",2025,603
0,-0.96,1,0,1,-1.14,-1.39,1.21,1,83%,1,0.04,0%,1.45,0,0,0,27,1,1,"? 1,52,283.39","? 1,83,271.15",2025,558
0,0.91,0,0,1,2.2,1.72,0.1,1,194%,0.1,0.16,10%,-1,1,0,1,62,10,1,"? 83,008.31","? 42,766.03",2025,738
0,0.93,1,0,0,1.15,-0.35,-1.23,2,0%,0.5,0.08,50%,1.37,1,1,0,51,4,1,? 0.00,"? 1,78,929.84",2025,740
0,-1.16,0,1,0,0.29,1.38,-1.23,1,0%,0.11,0.21,0%,0.92,0,1,0,42,9,0,? 0.00,"? 1,52,855.96",2025,538
0,1.31,1,0,1,0.01,1.03,-1.23,2,0%,0.25,0.21,25%,-1.42,1,0,0,39,8,1,? 0.00,"? 18,613.52",2025,777
0,-0.06,0,0,1,-1.04,0.69,0.66,2,341%,0.29,0.25,29%,-1.14,1,0,1,28,7,1,"? 1,17,466.03","? 34,490.06",2025,645
0,-1.42,1,0,1,-0.95,1.72,-1.23,2,0%,0.2,0.34,20%,-1.3,1,0,0,29,10,0,? 0.00,"? 25,514.77",2025,513
0,-0.17,0,1,0,-0.28,-1.39,-1.23,1,0%,1,0.03,100%,0.76,1,1,0,36,1,1,? 0.00,"? 1,43,960.72",2025,634
0,-2.25,0,1,1,-0.47,1.38,1.22,1,776%,0.11,0.26,0%,-1.4,0,0,0,34,9,1,"? 1,52,806.74","? 19,687.99",2025,433
0,-0.13,0,1,1,0.2,0.69,-1.23,2,0%,0.29,0.17,0%,-0.98,0,0,0,41,7,1,? 0.00,"? 43,889.41",2025,638
0,0.85,0,1,1,-0.37,1.03,0.42,1,224%,0.13,0.23,13%,-0.94,1,0,0,35,8,1,"? 1,02,918.38","? 45,959.86",2025,733
0,0.62,0,1,1,-0.37,-1.39,0.48,1,83%,1,0.03,100%,0.48,1,0,0,35,1,1,"? 1,06,518.52","? 1,27,951.81",2025,710
0,-1.4,1,0,1,2.49,0.69,0.25,1,65%,0.14,0.11,14%,0.74,1,0,0,65,7,1,"? 92,113.61","? 1,42,548.33",2025,515
0,0.41,1,0,0,-0.37,1.38,0.5,2,223%,0.22,0.26,0%,-0.9,0,1,0,35,9,0,"? 1,07,944.33","? 48,478.47",2025,690
0,0.76,0,0,1,-0.47,0.34,0.67,2,75%,0.33,0.18,0%,0.99,0,0,1,34,6,0,"? 1,18,235.70","? 1,57,137.23",2025,724
0,-1.2,1,0,0,-0.95,0,-1.23,2,0%,0.4,0.17,40%,-0.82,1,1,0,29,5,0,? 0.00,"? 52,709.55",2025,535
0,0.96,1,0,1,-0.18,1.03,-0.12,2,65%,0.25,0.22,25%,0.1,1,0,0,37,8,0,"? 69,143.91","? 1,05,780.18",2025,743
0,0.14,1,0,1,1.72,0.34,-1.23,2,0%,0.33,0.11,33%,-1.47,1,0,0,57,6,1,? 0.00,"? 15,304.08",2025,664
0,0.36,1,0,0,-0.56,0.34,-1.23,2,0%,0.33,0.18,33%,1.51,1,1,0,33,6,0,? 0.00,"? 1,86,785.01",2025,685
0,-0.43,1,0,1,-0.66,0.69,-0.07,1,47%,0.14,0.22,14%,0.9,1,0,0,32,7,1,"? 71,872.19","? 1,51,924.90",2025,609
0,-0.19,0,0,1,2.49,0.34,0.85,1,152%,0.17,0.09,17%,-0.26,1,0,1,65,6,1,"? 1,29,472.33","? 85,179.48",2025,632
0,-0.61,0,1,0,0.2,-1.04,1,1,154%,0.5,0.05,0%,-0.18,0,1,0,41,2,1,"? 1,38,734.94","? 90,020.74",2025,592
0,1.49,0,0,1,-0.18,-1.04,1.01,2,70%,1,0.05,100%,1.72,1,0,1,37,2,1,"? 1,39,265.63","? 1,98,745.94",2025,795
0,-0.21,0,1,0,0.96,-1.39,-1.23,2,0%,2,0.02,200%,1.09,1,1,0,49,1,0,? 0.00,"? 1,62,858.29",2025,630
0,-0.47,0,1,0,-0.95,-0.7,0.65,1,2854%,0.33,0.1,0%,-1.67,0,1,0,29,3,0,"? 1,16,805.82","? 4,092.75",2025,605
0,0.17,1,0,1,0.29,1.38,-1.23,2,0%,0.22,0.21,22%,-0.73,1,0,0,42,9,0,? 0.00,"? 58,137.42",2025,667
0,-0.92,1,0,1,-0.28,0.34,-1.23,2,0%,0.33,0.17,0%,-1.17,0,0,0,36,6,1,? 0.00,"? 32,845.32",2025,562
0,-1.01,0,0,0,-1.33,0.69,0.83,2,621%,0.29,0.28,0%,-1.38,0,1,1,25,7,1,"? 1,28,524.19","? 20,682.46",2025,553
0,-0.56,0,1,1,1.72,0.34,-1.23,2,0%,0.33,0.11,33%,-0.48,1,0,0,57,6,1,? 0.00,"? 72,402.00",2025,596
0,0.34,1,0,0,-1.23,0.69,-1.23,2,0%,0.29,0.27,0%,-0.23,0,1,0,26,7,1,? 0.00,"? 86,619.77",2025,683
0,0.78,0,1,1,-0.85,1.03,0.92,1,91%,0.13,0.27,13%,0.83,1,0,0,30,8,1,"? 1,34,152.29","? 1,47,822.44",2025,726
0,0.26,0,0,1,-1.04,-1.39,-0.11,2,54%,2,0.04,200%,0.49,1,0,1,28,1,1,"? 69,459.05","? 1,28,461.29",2025,676
0,1.08,1,0,1,-0.47,-0.7,-1.23,2,0%,0.67,0.09,67%,1.02,1,0,0,34,3,1,? 0.00,"? 1,58,816.03",2025,755
0,-0.03,0,1,0,-0.76,0,-1.23,2,0%,0.4,0.16,40%,-1.65,1,1,0,31,5,1,? 0.00,"? 5,199.02",2025,648
0,1.1,0,1,0,0.48,1.38,-1.23,2,0%,0.22,0.2,0%,1.35,0,1,0,44,9,1,? 0.00,"? 1,77,528.92",2025,757
0,-1.29,1,0,1,-1.04,-1.39,0.57,1,89%,1,0.04,100%,0.46,1,0,0,28,1,0,"? 1,12,070.44","? 1,26,281.83",2025,526
0,-0.51,0,0,0,-1.23,0.69,0.47,2,211%,0.29,0.27,0%,-0.87,0,1,1,26,7,1,"? 1,05,514.69","? 50,070.59",2025,601
0,1.12,0,1,1,-0.09,-1.39,-1.23,2,0%,2,0.03,0%,-1.38,0,0,0,38,1,1,? 0.00,"? 20,778.39",2025,759
0,-0.35,0,1,1,0.29,-1.73,-0.1,1,58%,1,0,100%,0.36,1,0,0,42,0,1,"? 70,105.87","? 1,20,830.73",2025,617
0,-0.17,0,1,0,-0.37,1.72,-1.23,1,0%,0.1,0.29,0%,-0.3,0,1,0,35,10,1,? 0.00,"? 82,634.41",2025,634
0,1.09,0,0,1,-0.28,-1.04,0.97,1,80%,0.5,0.06,50%,1.22,1,0,1,36,2,1,"? 1,36,815.64","? 1,70,041.95",2025,756
0,-0.54,1,0,1,-0.37,1.03,0.6,1,154%,0.13,0.23,13%,-0.45,1,0,0,35,8,1,"? 1,14,212.60","? 74,322.85",2025,598
0,-0.47,1,0,1,0.01,-0.7,-1.23,2,0%,0.67,0.08,0%,1.73,0,0,0,39,3,1,? 0.00,"? 1,99,390.45",2025,605
0,-0.81,0,0,1,-1.23,-0.35,0.67,2,196%,0.5,0.15,0%,-0.69,0,0,1,26,4,0,"? 1,18,287.01","? 60,427.30",2025,572
0,-2.27,0,0,1,0.29,1.03,0.71,2,96%,0.25,0.19,0%,0.45,0,0,1,42,8,1,"? 1,20,822.86","? 1,26,153.24",2025,431
0,-0.4,1,0,1,-0.66,-0.7,0.72,1,74%,0.33,0.09,0%,1.11,0,0,0,32,3,1,"? 1,21,394.42","? 1,64,081.42",2025,612
0,0.67,0,1,1,0.29,0.34,-1.23,2,0%,0.33,0.14,33%,0.5,1,0,0,42,6,1,? 0.00,"? 1,28,745.69",2025,715
0,0.14,1,0,0,-0.76,1.38,0.61,2,145%,0.22,0.29,22%,-0.36,1,1,0,31,9,0,"? 1,14,519.57","? 79,222.02",2025,664
0,-1.14,0,1,1,0.01,-1.39,-1.23,1,0%,1,0.03,100%,0.14,1,0,0,39,1,0,? 0.00,"? 1,08,419.41",2025,540
0,0.16,0,0,1,-0.76,-0.7,0.75,2,110%,0.67,0.1,67%,0.21,1,0,1,31,3,1,"? 1,23,212.08","? 1,12,157.31",2025,666
0,0.99,1,0,0,-1.42,-0.35,-1.23,1,0%,0.25,0.17,25%,-0.1,1,1,0,24,4,0,? 0.00,"? 94,105.00",2025,746
0,1.28,1,0,0,-1.04,-1.39,-0.08,2,104%,2,0.04,200%,-0.54,1,1,0,28,1,0,"? 71,264.02","? 68,759.57",2025,774
0,0.28,0,1,1,-1.14,-1.04,-1.23,2,0%,1,0.07,100%,-1.51,1,0,0,27,2,1,? 0.00,"? 13,221.25",2025,678
0,0.16,0,0,0,1.91,1.03,1.22,2,81%,0.25,0.14,25%,1.54,1,1,1,59,8,1,"? 1,52,614.51","? 1,88,782.30",2025,666
0,0.72,1,0,0,0.39,0.34,0.98,2,80%,0.33,0.14,0%,1.26,0,1,0,43,6,1,"? 1,37,824.03","? 1,72,557.77",2025,720
0,1.54,0,1,1,-0.37,0.69,-1.23,2,0%,0.29,0.2,29%,0.71,1,0,0,35,7,0,? 0.00,"? 1,40,780.80",2025,799
0,0.33,0,0,0,-0.37,-1.04,0.66,2,694%,1,0.06,100%,-1.45,1,1,1,35,2,1,"? 1,17,438.92","? 16,910.98",2025,682
0,0.03,0,1,0,-0.28,-0.7,-1.23,2,0%,0.67,0.08,0%,0.18,0,1,0,36,3,0,? 0.00,"? 1,10,525.60",2025,653
0,0.06,1,0,1,0.1,-1.04,-1.23,2,0%,1,0.05,100%,1.4,1,0,0,40,2,1,? 0.00,"? 1,80,553.48",2025,656
0,-0.01,0,1,0,-1.52,0,-1.23,1,0%,0.2,0.22,20%,1.4,1,1,0,23,5,1,? 0.00,"? 1,80,622.43",2025,650
0,0.52,1,0,0,-0.18,-0.7,-1.23,2,0%,0.67,0.08,67%,1.12,1,1,0,37,3,1,? 0.00,"? 1,64,268.28",2025,701
0,0.74,0,0,0,-0.18,-1.73,0.79,1,79%,1,0,0%,1.04,0,1,1,37,0,0,"? 1,25,977.81","? 1,60,162.42",2025,722
0,0.47,0,0,0,-0.76,1.03,0.73,2,361%,0.25,0.26,0%,-1.15,0,1,1,31,8,1,"? 1,22,021.92","? 33,828.64",2025,696
0,0.6,1,0,0,0.2,-0.7,1.18,2,210%,0.67,0.07,0%,-0.49,0,1,0,41,3,1,"? 1,50,300.65","? 71,672.86",2025,709
0,-0.74,1,0,0,-1.14,1.38,-1.23,2,0%,0.22,0.33,0%,0.47,0,1,0,27,9,1,? 0.00,"? 1,26,838.70",2025,579
0,-2.49,0,0,0,1.06,-1.04,0.41,2,114%,1,0.04,0%,-0.18,0,1,1,50,2,1,"? 1,02,278.79","? 89,822.48",2025,410
0,1.11,0,0,1,-0.66,-0.35,1.38,2,141%,0.5,0.13,50%,0.27,1,0,1,32,4,1,"? 1,62,657.64","? 1,15,525.13",2025,758
0,-0.23,0,1,1,0.1,1.72,-1.23,2,0%,0.2,0.25,0%,0.07,0,0,0,40,10,1,? 0.00,"? 1,03,832.58",2025,628
0,-0.48,1,0,1,-0.56,-0.7,1.16,1,350%,0.33,0.09,0%,-1,0,0,0,33,3,0,"? 1,48,659.48","? 42,437.75",2025,604
0,0.38,0,0,1,-0.09,-0.35,0.66,1,133%,0.25,0.11,25%,-0.2,1,0,1,38,4,0,"? 1,17,633.28","? 88,396.60",2025,687
0,1,0,0,1,-0.95,0.69,0.66,1,67%,0.14,0.24,14%,1.31,1,0,1,29,7,1,"? 1,17,726.33","? 1,75,398.34",2025,747
0,1.14,0,1,0,-0.47,-1.04,-1.23,2,0%,1,0.06,0%,-0.68,0,1,0,34,2,1,? 0.00,"? 61,251.25",2025,761
0,0,0,0,1,-1.23,0,1.13,1,104%,0.2,0.19,0%,0.72,0,0,1,26,5,0,"? 1,47,037.32","? 1,41,763.26",2025,651
0,-1.57,1,0,0,-1.71,-0.7,1.6,1,115%,0.33,0.14,33%,0.94,1,1,0,21,3,1,"? 1,76,511.08","? 1,53,920.22",2025,499
0,0.34,0,1,1,-0.09,-0.7,0.8,1,820%,0.33,0.08,0%,-1.47,0,0,0,38,3,0,"? 1,26,152.84","? 15,378.75",2025,683
0,0.83,0,1,0,-1.23,-0.7,-1.23,2,0%,0.67,0.12,0%,-1.08,0,1,0,26,3,1,? 0.00,"? 37,697.29",2025,731
0,0.51,0,1,1,-0.95,1.03,-1.23,2,0%,0.25,0.28,25%,0.9,1,0,0,29,8,0,? 0.00,"? 1,52,097.02",2025,700
0,0.58,0,0,1,-0.47,1.38,1.38,2,171%,0.22,0.26,0%,-0.09,0,0,1,34,9,1,"? 1,62,691.16","? 94,912.78",2025,707
0,-0.38,1,0,1,0.96,-1.39,-1.23,2,0%,2,0.02,0%,1.61,0,0,0,49,1,1,? 0.00,"? 1,92,440.54",2025,614
0,-0.47,0,1,1,0.2,0,0.43,1,72%,0.2,0.12,0%,0.75,0,0,0,41,5,0,"? 1,03,154.66","? 1,43,203.78",2025,605
0,-0.18,0,1,0,0.67,-0.7,-1.23,2,0%,0.67,0.07,0%,0.35,0,1,0,46,3,1,? 0.00,"? 1,20,250.58",2025,633
0,-1.28,0,0,0,-1.04,-1.04,0.76,2,79%,1,0.07,100%,0.97,1,1,1,28,2,1,"? 1,23,802.98","? 1,55,846.69",2025,527
0,0.18,1,0,1,-0.66,0.69,-1.23,2,0%,0.29,0.22,29%,-1.73,1,0,0,32,7,1,? 0.00,? 777.37,2025,668
0,-0.79,1,0,1,0.2,-1.39,-1.23,2,0%,2,0.02,0%,-0.51,0,0,0,41,1,0,? 0.00,"? 70,550.00",2025,574
0,-1.4,1,0,1,0.1,-1.73,0.53,1,66%,1,0,100%,1.15,1,0,0,40,0,1,"? 1,09,542.29","? 1,66,370.81",2025,515
0,0.32,0,1,1,-0.85,-1.04,0.55,1,161%,0.5,0.07,0%,-0.54,0,0,0,30,2,1,"? 1,11,093.01","? 68,985.99",2025,681
0,0.18,0,1,1,0.39,-1.39,1.13,1,104%,1,0.02,0%,0.72,0,0,0,43,1,0,"? 1,47,167.25","? 1,41,679.73",2025,668
0,-0.01,1,0,1,-0.18,0,0.49,1,437%,0.2,0.14,0%,-1.31,0,0,0,37,5,0,"? 1,06,967.18","? 24,495.03",2025,650
0,-0.78,0,1,0,-1.61,1.03,0.46,1,306%,0.13,0.36,13%,-1.14,1,1,0,22,8,1,"? 1,05,229.34","? 34,397.08",2025,575
0,0.03,0,1,0,-0.85,-1.04,0.19,2,91%,1,0.07,100%,-0.06,1,1,0,30,2,1,"? 88,243.29","? 96,658.26",2025,653
0,2.06,0,1,0,1.06,1.72,-1.23,2,0%,0.2,0.2,20%,-1.15,1,1,0,50,10,1,? 0.00,"? 33,741.84",2025,850
0,1.91,1,0,0,1.63,-1.04,-1.23,2,0%,1,0.04,100%,-1.05,1,1,0,56,2,1,? 0.00,"? 39,820.13",2025,835
0,1.75,1,0,0,-0.95,-0.7,0.09,1,71%,0.33,0.1,33%,0.28,1,1,0,29,3,0,"? 82,344.84","? 1,15,985.38",2025,820
0,0.94,1,0,0,-1.71,1.38,-1.23,2,0%,0.22,0.43,22%,0.68,1,1,0,21,9,0,? 0.00,"? 1,39,259.54",2025,741
0,-0.19,1,0,1,0.39,-1.04,0.38,1,412%,0.5,0.05,0%,-1.32,0,0,0,43,2,1,"? 1,00,013.51","? 24,275.32",2025,632
0,-0.02,1,0,1,0.01,-0.7,0.59,1,187%,0.33,0.08,33%,-0.69,1,0,0,39,3,1,"? 1,13,096.41","? 60,335.24",2025,649
